Kp,Ki,Kd,TSE,Plot Filename
0.4,1.32,0.3,9.22341210967234,
0.4,0.66,0.3,9.250591792832887,
0.3,0.44,0.5,9.271287317040906,
0.4,0.22,0.3,9.292083346007715,
0.2,1.1,0.8,9.30371825249196,
0.2,1.65,0.8,9.377807689106923,
0.3,1.1,0.5,9.406493271926745,
0.3,1.21,0.5,9.452208275673291,
0.3,0.55,0.5,9.452505364932644,
0.3,1.98,0.5,9.475295796641579,
0.3,0.99,0.5,9.483996720897995,
0.2,0.77,0.8,9.488530059126319,
0.2,1.98,0.8,9.49458119755854,
0.2,1.76,0.8,9.502046481823493,
0.3,0.0,0.7,9.52140693302088,
0.3,1.87,0.5,9.539884449867241,
0.2,1.87,0.8,9.541526189486147,
0.2,0.99,0.8,9.545044424515183,
0.3,0.33,0.5,9.551770417473803,
0.3,1.32,0.5,9.569860543584971,
0.4,0.0,0.3,9.597708779856067,
0.3,1.76,0.5,9.629772420920592,
0.2,0.88,0.8,9.648910257446678,
0.3,0.88,0.5,9.653912735715323,
0.2,0.33,0.8,9.67636623244088,
0.3,1.43,0.5,9.681901448098728,
0.2,0.55,0.7,9.690155266437026,
0.3,1.65,0.5,9.70740843039743,
0.4,0.11,0.2,9.709505260783269,
0.3,0.66,0.5,9.720368553416668,
0.2,0.22,0.8,9.727309336232327,
0.2,0.44,0.7,9.730249105596899,
0.3,1.54,0.5,9.732389629470358,
0.5,0.11,0.0,9.743422073761852,
0.3,0.77,0.5,9.785098612779016,
0.2,1.21,0.7,9.847400481450896,
0.2,1.32,0.7,9.860559796580667,
0.3,0.11,0.4,9.863939906903852,
0.5,0.33,0.0,9.88403438961585,
0.4,0.33,0.2,9.906773762782239,
0.5,0.77,0.0,9.908652549678314,
0.3,0.22,0.5,9.912363617450776,
0.1,0.11,0.8,9.917205228662725,
0.5,1.43,0.0,9.917408867350918,
0.5,0.88,0.0,9.920876842554302,
0.5,1.32,0.0,9.922435004449454,
0.5,1.54,0.0,9.924171434294072,
0.5,0.66,0.0,9.926632513512171,
0.5,0.44,0.0,9.927276954422393,
0.5,1.65,0.0,9.936113758355866,
0.5,1.21,0.0,9.936828949793169,
0.5,1.98,0.0,9.937780868540305,
0.5,0.99,0.0,9.941838442426786,
0.5,1.76,0.0,9.944539670273928,
0.5,1.87,0.0,9.94472608669522,
0.5,1.1,0.0,9.947828915439056,
0.5,0.22,0.0,9.948491113685977,
0.4,0.44,0.2,9.949340781312037,
0.5,0.55,0.0,9.951781833881926,
0.4,0.88,0.2,9.95785429677817,
0.2,0.11,0.6,9.962076714334888,
0.4,0.99,0.2,9.980367579214807,
0.4,1.65,0.2,9.981431633066778,
0.4,1.76,0.2,9.99035759407561,
0.1,0.55,0.9,9.992234736971769,
0.5,0.0,0.0,10.00204764658665,
0.4,1.54,0.2,10.003932640383322,
0.2,1.1,0.7,10.008117120775536,
0.2,1.43,0.7,10.009106857224257,
0.4,0.77,0.2,10.01428548270218,
0.4,1.87,0.2,10.021534217276105,
0.4,1.1,0.2,10.044255481256414,
0.4,1.43,0.2,10.04857767937232,
0.4,1.98,0.2,10.056420061425085,
0.4,1.32,0.2,10.08776725111238,
0.4,1.21,0.2,10.089898416773297,
0.4,0.55,0.2,10.092039555240854,
0.2,0.66,0.7,10.100786998026255,
0.4,0.66,0.2,10.100815104184607,
0.4,0.22,0.2,10.135210299830131,
0.3,0.0,0.6,10.175648101374538,
0.3,0.44,0.4,10.18406161635252,
0.2,1.54,0.7,10.202604083935979,
0.2,1.98,0.7,10.235345854930735,
0.1,0.66,0.9,10.272468960687668,
0.2,0.99,0.7,10.280123080967106,
0.1,1.43,0.9,10.282490921319287,
0.3,0.99,0.4,10.320119383850809,
0.3,1.1,0.4,10.32813922578222,
0.1,1.32,0.9,10.342403586587372,
0.3,0.33,0.4,10.351416536694202,
0.2,1.65,0.7,10.352137279096755,
0.2,1.87,0.7,10.35580867851477,
0.3,1.98,0.4,10.362315594303471,
0.3,1.87,0.4,10.368820000074294,
0.2,1.76,0.7,10.40518299722782,
0.4,0.0,0.2,10.406024699963785,
0.2,0.33,0.7,10.416582719257908,
0.1,1.54,0.9,10.418735343579263,
0.3,1.76,0.4,10.43018877307554,
0.3,1.21,0.4,10.441392506976786,
0.3,0.88,0.4,10.452344890400415,
0.2,0.77,0.7,10.453340037821231,
0.3,0.55,0.4,10.45475792325631,
0.2,0.88,0.7,10.494220494872549,
0.3,1.65,0.4,10.524729009633878,
0.1,0.44,0.9,10.527541197242073,
0.3,1.32,0.4,10.567706849108077,
0.2,0.44,0.6,10.599529785918874,
0.3,1.54,0.4,10.608104171742086,
0.1,1.21,0.9,10.610515366682003,
0.3,1.43,0.4,10.631061992663351,
0.3,0.77,0.4,10.635287983220655,
0.1,1.65,0.9,10.66730926304625,
0.3,0.66,0.4,10.67573380230946,
0.2,0.22,0.7,10.68157802045848,
0.2,0.55,0.6,10.749572983929031,
0.4,0.11,0.1,10.796525708444912,
0.2,1.21,0.6,10.797420763818021,
0.3,0.22,0.4,10.806086663870595,
0.2,1.1,0.6,10.84947339862921,
0.1,0.77,0.9,10.87212749509806,
0.3,0.0,0.5,10.910985829779648,
0.1,1.76,0.9,10.922314549763122,
0.4,0.33,0.1,10.9232180193737,
0.2,1.32,0.6,10.929029784949913,
0.1,1.1,0.9,10.990658408442114,
0.4,0.88,0.1,10.994675655696483,
0.0,0.11,0.9,10.999191585532412,
0.4,0.77,0.1,10.999248478753833,
0.1,0.55,0.8,11.001736053878158,
0.3,0.11,0.3,11.003211573924572,
0.4,1.54,0.1,11.00912815776377,
0.4,0.44,0.1,11.024101352537325,
0.4,1.43,0.1,11.02498887531816,
0.4,1.65,0.1,11.025200001711001,
0.2,1.98,0.6,11.048478106383227,
0.4,0.99,0.1,11.051247010386247,
0.4,1.76,0.1,11.05873294412369,
0.4,1.32,0.1,11.066442876472289,
0.4,0.66,0.1,11.077615239700505,
0.4,1.87,0.1,11.088113123337335,
0.2,0.99,0.6,11.094267200683449,
0.1,1.87,0.9,11.097086127868833,
0.4,1.98,0.1,11.098050244082797,
0.4,1.1,0.1,11.101521352885895,
0.4,1.21,0.1,11.10379961624102,
0.4,0.22,0.1,11.115054035750838,
0.4,0.55,0.1,11.125022869026008,
0.2,1.43,0.6,11.14276242860357,
0.1,0.11,0.7,11.144499288030776,
0.1,1.98,0.9,11.146962280783988,
0.2,0.11,0.5,11.178860380458477,
0.2,1.87,0.6,11.205928867011933,
0.2,0.66,0.6,11.239270664333528,
0.2,0.33,0.6,11.241966542010902,
0.1,0.88,0.9,11.27657193953536,
0.3,0.44,0.3,11.276983895776919,
0.1,0.99,0.9,11.285783141629546,
0.3,0.33,0.3,11.297267451084682,
0.1,1.32,0.8,11.301528275669579,
0.2,1.54,0.6,11.322249024979994,
0.2,1.76,0.6,11.341406186764786,
0.1,0.22,0.9,11.348547888978569,
0.3,0.99,0.3,11.349401567362927,
0.1,0.44,0.8,11.357370250254089,
0.4,0.0,0.1,11.358281238794323,
0.2,1.65,0.6,11.392801655117088,
0.2,0.88,0.6,11.394525529257548,
0.3,0.88,0.3,11.395594976599936,
0.1,1.43,0.8,11.396178020063738,
0.3,1.76,0.3,11.40218651319531,
0.3,1.87,0.3,11.410524286624831,
0.3,1.1,0.3,11.446669891082786,
0.3,1.65,0.3,11.457418914542917,
0.1,1.21,0.8,11.459675201867693,
0.3,1.98,0.3,11.470011201571863,
0.2,0.77,0.6,11.503207671219265,
0.1,0.66,0.8,11.505492791935682,
0.3,1.54,0.3,11.555488728752461,
0.1,0.33,0.9,11.56686795071889,
0.2,0.0,0.9,11.568419842135071,
0.3,0.77,0.3,11.578373353164748,
0.3,1.21,0.3,11.585519438857892,
0.3,0.55,0.3,11.596974136214579,
0.3,1.43,0.3,11.64439338265575,
0.1,1.54,0.8,11.659067496470852,
0.2,0.44,0.5,11.660199487116735,
0.3,1.32,0.3,11.663989792011517,
0.3,0.66,0.3,11.720245615210134,
0.2,0.22,0.6,11.74179582387837,
0.3,0.0,0.4,11.74392901917626,
0.3,0.22,0.3,11.805019436817991,
0.1,1.1,0.8,11.839169612414537,
0.2,1.1,0.5,11.897847823546751,
0.1,1.65,0.8,11.957550386400419,
0.2,1.21,0.5,11.991621481298578,
0.2,0.55,0.5,12.018415737458641,
0.2,1.98,0.5,12.025678274844097,
0.2,0.99,0.5,12.041733208983024,
0.4,0.11,0.0,12.069745169078791,
0.2,1.87,0.5,12.148793644882867,
0.4,0.33,0.0,12.152247072239406,
0.1,0.77,0.8,12.159849039725199,
0.1,1.98,0.8,12.162550862391628,
0.1,1.76,0.8,12.173981163566786,
0.2,0.33,0.5,12.180419089893732,
0.4,0.77,0.0,12.206186638821984,
0.2,1.32,0.5,12.22072906829985,
0.4,1.43,0.0,12.228431955561625,
0.4,1.32,0.0,12.236693860081939,
0.4,0.66,0.0,12.24176424414375,
0.1,1.87,0.8,12.243452095670358,
0.4,0.88,0.0,12.247564358272571,
0.4,1.54,0.0,12.25032618533803,
0.1,0.99,0.8,12.2590631395719,
0.1,0.55,0.7,12.259744628319984,
0.4,1.21,0.0,12.273274411903508,
0.4,1.98,0.0,12.277904257504918,
0.4,0.44,0.0,12.279675926989967,
0.4,0.22,0.0,12.279831494864744,
0.4,1.65,0.0,12.282339931449199,
0.4,1.87,0.0,12.298685424276925,
0.4,0.99,0.0,12.300017602762889,
0.4,1.76,0.0,12.301885041663336,
0.4,1.1,0.0,12.30736356109065,
0.4,0.55,0.0,12.316510019608296,
0.2,1.76,0.5,12.322808720188297,
0.3,0.11,0.2,12.326420147684168,
0.1,0.44,0.7,12.350149903279712,
0.2,0.88,0.5,12.369299741147513,
0.2,0.0,0.8,12.390885386299871,
0.0,0.11,0.8,12.400543057752776,
0.2,1.43,0.5,12.435047291643095,
0.3,0.33,0.2,12.438490938168117,
0.1,0.88,0.8,12.438545580058108,
0.2,1.65,0.5,12.475511895896934,
0.4,0.0,0.0,12.498313085464842,
0.1,1.21,0.7,12.519458292974242,
0.2,0.66,0.5,12.523476324083198,
0.2,1.54,0.5,12.528186234464627,
0.1,0.33,0.8,12.52997754640214,
0.1,1.32,0.7,12.540026174357035,
0.3,0.88,0.2,12.555153929160412,
0.3,0.44,0.2,12.57896361792981,
0.0,0.55,0.9,12.604301111361622,
0.3,1.65,0.2,12.607954125761685,
0.3,0.99,0.2,12.619186675810926,
0.2,0.11,0.4,12.620087703430011,
0.1,0.22,0.8,12.62687051491557,
0.2,0.77,0.5,12.631733897892898,
0.1,0.11,0.6,12.63208557097011,
0.3,1.76,0.2,12.634145236432234,
0.3,1.54,0.2,12.653332365490563,
0.3,0.77,0.2,12.669650121967457,
0.3,0.0,0.3,12.696400430039159,
0.3,1.87,0.2,12.708096095708104,
0.3,1.43,0.2,12.753064577965981,
0.3,1.1,0.2,12.765706775396751,
0.3,1.98,0.2,12.78675992288864,
0.1,1.43,0.7,12.804602739200039,
0.1,1.1,0.7,12.81100274004923,
0.3,1.32,0.2,12.84686646649764,
0.3,1.21,0.2,12.861325074685563,
0.3,0.66,0.2,12.87158425759867,
0.3,0.55,0.2,12.882564708931502,
0.2,0.22,0.5,12.918288819229575,
0.3,0.22,0.2,12.937416806506649,
0.2,0.44,0.4,12.969528693354006,
0.1,0.66,0.7,12.984022505627822,
0.0,0.66,0.9,13.029251368210403,
0.0,1.43,0.9,13.046085010087813,
0.1,1.54,0.7,13.151151257144612,
0.0,1.32,0.9,13.161362258441722,
0.2,0.99,0.4,13.207938028409453,
0.1,1.98,0.7,13.211180317382096,
0.2,1.1,0.4,13.232915079831422,
0.0,1.54,0.9,13.265531391498289,
0.2,0.33,0.4,13.275705955009622,
0.2,1.98,0.4,13.294809272498897,
0.1,0.99,0.7,13.301078061106422,
0.2,1.87,0.4,13.304016021891986,
0.2,0.0,0.7,13.312572298086037,
0.1,1.65,0.7,13.419768902877939,
0.2,1.76,0.4,13.425468512361787,
0.1,1.87,0.7,13.427421346751482,
0.2,1.21,0.4,13.466256690469564,
0.2,0.88,0.4,13.468968914871068,
0.1,1.76,0.7,13.515591518732583,
0.2,0.55,0.4,13.519872792985026,
0.1,0.44,0.6,13.568239630780889,
0.0,0.44,0.9,13.570396110644351,
0.1,0.33,0.7,13.59293712165394,
0.1,0.77,0.7,13.612378048981256,
0.2,1.65,0.4,13.616907936255329,
0.0,1.21,0.9,13.626214530338062,
0.0,1.65,0.9,13.680851290150567,
0.1,0.88,0.7,13.685545259329363,
0.2,1.32,0.4,13.719796448934408,
0.2,1.54,0.4,13.789311806613405,
0.3,0.0,0.2,13.7979499365972,
0.1,0.55,0.6,13.828746781461472,
0.3,0.33,0.1,13.83624915242394,
0.2,1.43,0.4,13.84201520266607,
0.2,0.77,0.4,13.843976217516527,
0.3,0.11,0.1,13.86828172054531,
0.1,1.21,0.6,13.892882807196404,
0.2,0.66,0.4,13.945293810591851,
0.1,1.1,0.6,13.992769898683372,
0.3,0.77,0.1,13.997301479401848,
0.3,0.88,0.1,14.005417452877856,
0.3,1.54,0.1,14.029370506846291,
0.0,0.77,0.9,14.03062466389221,
0.0,0.55,0.8,14.037554896295973,
0.3,1.43,0.1,14.06048329839185,
0.3,1.65,0.1,14.07535541024474,
0.1,0.22,0.7,14.07946646031157,
0.0,1.76,0.9,14.113090934924413,
0.3,0.44,0.1,14.114300000305748,
0.1,1.32,0.6,14.135557040560997,
0.0,0.11,0.7,14.140896269657746,
0.3,0.99,0.1,14.149578298395157,
0.3,1.32,0.1,14.159016894807284,
0.3,1.76,0.1,14.159373517007348,
0.3,0.66,0.1,14.179152196855252,
0.2,0.22,0.4,14.225235388815415,
0.3,1.87,0.1,14.228371301434604,
0.3,1.98,0.1,14.247324817589984,
0.3,0.22,0.1,14.248027797854972,
0.3,1.21,0.1,14.256440210134402,
0.3,1.1,0.1,14.263480649049125,
0.0,1.1,0.9,14.271699590135404,
0.3,0.55,0.1,14.32114141675712,
0.2,0.11,0.3,14.330997641475104,
0.2,0.0,0.6,14.346479430363745,
0.1,1.98,0.6,14.355574235558977,
0.0,1.87,0.9,14.413852855294692,
0.1,0.11,0.5,14.446903026655303,
0.1,0.99,0.6,14.451118268917488,
0.0,1.98,0.9,14.504949647445228,
0.0,1.32,0.8,14.52644286817097,
0.1,1.43,0.6,14.53222296570172,
0.2,0.44,0.3,14.591898144311651,
0.2,0.33,0.3,14.593528839666469,
0.1,1.87,0.6,14.649370595195903,
0.0,1.43,0.8,14.676190757693968,
0.2,0.99,0.3,14.703203982941615,
0.0,0.88,0.9,14.727343464883306,
0.1,0.66,0.6,14.728266098947133,
0.0,0.44,0.8,14.733366725319694,
0.0,0.99,0.9,14.761090960854446,
0.1,0.33,0.6,14.777638110867896,
0.2,0.88,0.3,14.788933636230748,
0.2,1.76,0.3,14.805782665668069,
0.0,1.21,0.8,14.81861975898866,
0.2,1.87,0.3,14.829130135733681,
0.1,1.54,0.6,14.866068190236824,
0.0,0.66,0.8,14.86771755770896,
0.0,0.22,0.9,14.875825091389572,
0.1,1.76,0.6,14.901899175504282,
0.2,1.1,0.3,14.919177929992651,
0.2,1.65,0.3,14.919310765485148,
0.2,1.98,0.3,14.960210550938058,
0.1,1.65,0.6,14.997537496843979,
0.1,0.88,0.6,15.011597407140565,
0.3,0.0,0.1,15.089275931570182,
0.1,0.44,0.5,15.102521128538424,
0.0,1.54,0.8,15.125777248040627,
0.2,1.54,0.3,15.128270644324255,
0.2,0.77,0.3,15.175115409681366,
0.2,1.21,0.3,15.214313788366242,
0.1,0.77,0.6,15.215164091169799,
0.2,0.55,0.3,15.264782573575406,
0.2,1.43,0.3,15.323056765038684,
0.0,0.33,0.9,15.329813302494514,
0.2,1.32,0.3,15.37377405792916,
0.0,1.1,0.8,15.489718738945141,
0.2,0.66,0.3,15.495519201322068,
0.2,0.0,0.5,15.512088980881142,
0.1,1.1,0.5,15.519123026766458,
0.3,0.33,0.0,15.56134756809389,
0.0,1.65,0.8,15.645319140227302,
0.3,0.77,0.0,15.671097258529343,
0.3,0.11,0.0,15.674578789281222,
0.2,0.22,0.3,15.684145045961028,
0.1,1.21,0.5,15.698876094476626,
0.1,0.22,0.6,15.722354111411612,
0.3,1.43,0.0,15.725161028844873,
0.3,1.32,0.0,15.737379805299884,
0.3,0.66,0.0,15.74171305760952,
0.1,1.98,0.5,15.758640853102191,
0.1,0.55,0.5,15.778622111572894,
0.3,1.54,0.0,15.790312229153153,
0.3,0.88,0.0,15.795190699190186,
0.1,0.99,0.5,15.80069396303074,
0.3,0.22,0.0,15.80684941553594,
0.3,1.21,0.0,15.830626974516477,
0.3,1.98,0.0,15.846408656780703,
0.3,1.65,0.0,15.875332786210786,
0.0,0.55,0.7,15.884859659835554,
0.3,0.44,0.0,15.90418242536683,
0.3,1.87,0.0,15.90591919456553,
0.3,1.76,0.0,15.921505814924684,
0.3,0.99,0.0,15.926305780226352,
0.3,1.1,0.0,15.929455488737611,
0.3,0.55,0.0,15.949289017327747,
0.1,1.87,0.5,15.998193779888428,
0.0,0.77,0.8,16.0050810041134,
0.0,1.98,0.8,16.02326757280291,
0.0,1.76,0.8,16.02790964512539,
0.1,0.33,0.5,16.12618170460194,
0.0,0.44,0.7,16.138459782053143,
0.1,1.32,0.5,16.141797564933203,
0.0,1.87,0.8,16.15700777347306,
0.0,0.99,0.8,16.217084782966637,
0.2,0.33,0.2,16.228008152084783,
0.0,0.11,0.6,16.323863939068303,
0.1,1.76,0.5,16.336641179178915,
0.0,1.21,0.7,16.341214377376687,
0.0,1.32,0.7,16.35801152590206,
0.2,0.11,0.2,16.364961938218126,
0.1,0.88,0.5,16.438461179014343,
0.2,0.88,0.2,16.47351982862271,
0.0,0.88,0.8,16.51112962334136,
0.1,1.43,0.5,16.556605179420423,
0.2,1.65,0.2,16.588035175123327,
0.2,0.44,0.2,16.590366710392406,
0.3,0.0,0.0,16.627885485215636,
0.1,1.65,0.5,16.63370923616701,
0.2,0.99,0.2,16.63427547045303,
0.2,1.76,0.2,16.65501201694034,
0.1,0.11,0.4,16.675051842056437,
0.2,1.54,0.2,16.684284219806027,
0.2,0.77,0.2,16.717351550434135,
0.1,1.54,0.5,16.73660195612811,
0.1,0.66,0.5,16.745952171117438,
0.0,0.33,0.8,16.798724523607092,
0.0,1.43,0.7,16.821263970941317,
0.2,1.87,0.2,16.82724255115341,
0.2,0.0,0.4,16.834679088435035,
0.0,0.22,0.8,16.871921417815116,
0.0,1.1,0.7,16.884617073228565,
0.2,1.43,0.2,16.909450617570904,
0.1,0.77,0.5,16.950275673385597,
0.2,1.1,0.2,16.968306029811057,
0.2,1.98,0.2,17.005499389988817,
0.1,0.44,0.4,17.07507847509134,
0.2,1.32,0.2,17.1293551666194,
0.1,0.0,0.9,17.14472651548885,
0.0,0.66,0.7,17.14857481005853,
0.2,1.21,0.2,17.17492657893764,
0.2,0.66,0.2,17.183263307115226,
0.2,0.55,0.2,17.248128128957234,
0.2,0.22,0.2,17.331045245342086,
0.0,1.54,0.7,17.44243935218018,
0.1,0.99,0.4,17.512025819721597,
0.1,1.1,0.4,17.56166598664208,
0.1,0.22,0.5,17.57520372533562,
0.0,1.98,0.7,17.579761641589975,
0.1,1.98,0.4,17.677639189823356,
0.1,1.87,0.4,17.696080950167755,
0.1,0.33,0.4,17.71094593479745,
0.0,0.99,0.7,17.772147681959677,
0.0,0.44,0.6,17.89909656696541,
0.0,1.65,0.7,17.931803750487617,
0.1,1.76,0.4,17.943351380974818,
0.0,1.87,0.7,17.9642075361231,
0.1,1.21,0.4,18.03475510265675,
0.1,0.88,0.4,18.044342291424943,
0.0,1.76,0.7,18.11402839651884,
0.1,0.55,0.4,18.174324212602944,
0.0,0.55,0.6,18.28442147333343,
0.0,0.77,0.7,18.290775823540848,
0.2,0.33,0.1,18.3053858061803,
0.1,1.65,0.4,18.333639648892067,
0.2,0.0,0.3,18.34710056898496,
0.0,1.21,0.6,18.39535461968652,
0.0,0.33,0.7,18.427407074071606,
0.0,0.88,0.7,18.449447301063984,
0.1,1.32,0.4,18.548529744544748,
0.0,1.1,0.6,18.607936915044142,
0.1,0.0,0.8,18.6409290142119,
0.2,0.77,0.1,18.643885788401352,
0.1,1.54,0.4,18.68584482684574,
0.2,0.88,0.1,18.689377980884633,
0.2,1.54,0.1,18.72744279268982,
0.2,0.11,0.1,18.78453868734466,
0.2,1.43,0.1,18.79309092589938,
0.1,1.43,0.4,18.795016501047552,
0.1,0.77,0.4,18.810317426964193,
0.0,1.32,0.6,18.828990421439,
0.2,1.65,0.1,18.84931481102188,
0.2,0.44,0.1,19.012673014949005,
0.1,0.66,0.4,19.02432004583766,
0.2,1.32,0.1,19.030713082052717,
0.2,0.99,0.1,19.048745423058296,
0.2,1.76,0.1,19.05782334880032,
0.2,0.66,0.1,19.074994141686428,
0.0,0.11,0.5,19.095837068137858,
0.0,0.22,0.7,19.20207691393358,
0.2,1.87,0.1,19.222650286408804,
0.2,0.22,0.1,19.229464732839574,
0.2,1.98,0.1,19.261263480932985,
0.0,1.98,0.6,19.266861505903623,
0.2,1.21,0.1,19.27819547279513,
0.2,1.1,0.1,19.3137711018572,
0.1,0.11,0.3,19.426032270233474,
0.2,0.55,0.1,19.457865695174316,
0.0,0.99,0.6,19.48197800517436,
0.0,1.43,0.6,19.56348442498325,
0.1,0.44,0.3,19.638632314623873,
0.1,0.33,0.3,19.652605445533716,
0.1,0.22,0.4,19.660626394384185,
0.0,1.87,0.6,19.816603936303416,
0.1,0.99,0.3,19.822470120659993,
0.0,0.66,0.6,19.939136162960526,
0.1,0.88,0.3,20.00532148350883,
0.1,1.76,0.3,20.02834686744741,
0.1,1.87,0.3,20.07990187984032,
0.2,0.0,0.2,20.09286726567957,
0.0,0.44,0.5,20.192553518965365,
0.0,1.54,0.6,20.192682877462634,
0.0,0.33,0.6,20.24729908986596,
0.1,1.65,0.3,20.271450529737844,
0.0,1.76,0.6,20.282457049015058,
0.1,1.1,0.3,20.286042488152862,
0.1,0.0,0.7,20.347551401275197,
0.1,1.98,0.3,20.362651944846192,
0.0,1.65,0.6,20.449978527557576,
0.0,0.88,0.6,20.52384634202116,
0.1,1.54,0.3,20.721041796602243,
0.1,0.77,0.3,20.835823111784876,
0.0,0.77,0.6,20.875047429177343,
0.1,1.21,0.3,20.917081784937494,
0.0,1.1,0.5,20.919020826655778,
0.2,0.33,0.0,20.978893899671,
0.1,0.55,0.3,21.05854448059843,
0.1,1.43,0.3,21.14209814622022,
0.2,0.77,0.0,21.19866779820786,
0.0,1.21,0.5,21.24035906734788,
0.1,1.32,0.3,21.2552059603791,
0.2,1.43,0.0,21.328562671996227,
0.2,1.32,0.0,21.345866769116917,
0.2,0.66,0.0,21.34972982393781,
0.0,1.98,0.5,21.37299384354309,
0.0,0.55,0.5,21.406332951751327,
0.2,0.22,0.0,21.49183018088851,
0.0,0.99,0.5,21.49876556149034,
0.2,1.54,0.0,21.513064804532704,
0.1,0.66,0.3,21.533267986055797,
0.2,0.88,0.0,21.548850324782556,
0.2,1.21,0.0,21.588204001177594,
0.2,1.98,0.0,21.63373133874293,
0.2,0.11,0.0,21.663715926307123,
0.2,1.65,0.0,21.739360747141824,
0.2,1.87,0.0,21.799684278521617,
0.0,1.87,0.5,21.848569013001264,
0.2,1.76,0.0,21.852944404210813,
0.2,1.1,0.0,21.86478799731576,
0.2,0.44,0.0,21.877187978203985,
0.2,0.99,0.0,21.88308052719243,
0.2,0.55,0.0,21.913449802197743,
0.0,0.22,0.6,21.914815354204713,
0.1,0.22,0.3,22.00825397909416,
0.0,1.32,0.5,22.090444392168436,
0.2,0.0,0.1,22.131117737049827,
0.1,0.33,0.2,22.145118277833134,
0.1,0.0,0.6,22.30106902736043,
0.0,0.33,0.5,22.3206671973203,
0.0,1.76,0.5,22.509715839425226,
0.1,0.88,0.2,22.630335176606586,
0.0,0.11,0.4,22.660787724198784,
0.0,0.88,0.5,22.752453323891007,
0.1,0.11,0.2,22.837379652510535,
0.1,1.65,0.2,22.874731356246787,
0.0,1.43,0.5,22.902897253346687,
0.1,0.44,0.2,22.964073036947696,
0.1,0.99,0.2,23.00175401470803,
0.1,1.76,0.2,23.031098085141327,
0.0,1.65,0.5,23.081207283365224,
0.1,1.54,0.2,23.092390872559616,
0.1,0.77,0.2,23.18325116983259,
0.0,1.54,0.5,23.267578086208427,
0.0,0.44,0.4,23.281907833986082,
0.0,0.66,0.5,23.28785303899964,
0.1,1.87,0.2,23.426906804551912,
0.1,1.43,0.2,23.607907968961506,
0.0,0.77,0.5,23.72619028179681,
0.1,1.1,0.2,23.76301087429228,
0.1,1.98,0.2,23.834297860781952,
0.1,1.32,0.2,24.115671628586533,
0.0,0.99,0.4,24.130906458527168,
0.0,1.1,0.4,24.191754255239935,
0.1,1.21,0.2,24.227944984666223,
0.1,0.66,0.2,24.25539335053154,
0.0,1.98,0.4,24.42011282643885,
0.1,0.55,0.2,24.43123651259344,
0.0,1.87,0.4,24.47292825196268,
0.2,0.0,0.0,24.544746646567585,
0.1,0.0,0.5,24.550518809262588,
0.1,0.22,0.2,24.665939817303926,
0.0,0.33,0.4,24.76479631083913,
0.0,1.76,0.4,24.99065108263313,
0.0,0.22,0.5,25.06565130122125,
0.0,1.21,0.4,25.135833458105644,
0.0,0.88,0.4,25.251732254508045,
0.0,0.55,0.4,25.4373745125381,
0.1,0.33,0.1,25.48389706615317,
0.0,1.65,0.4,25.791605712494533,
0.0,1.32,0.4,26.18725212673738,
0.1,0.77,0.1,26.21472199979258,
0.1,0.88,0.1,26.339157549552283,
0.1,1.54,0.1,26.40394480084621,
0.0,1.54,0.4,26.502506373701742,
0.1,1.43,0.1,26.559871284644,
0.0,1.43,0.4,26.707659031432456,
0.1,1.65,0.1,26.70976681236419,
0.0,0.77,0.4,26.811217815374928,
0.1,0.11,0.1,27.078576800110742,
0.1,1.32,0.1,27.144631445495133,
0.1,0.0,0.4,27.158702081624888,
0.0,0.66,0.4,27.201466728282018,
0.1,0.44,0.1,27.20604220726422,
0.1,0.99,0.1,27.22438565600234,
0.1,1.76,0.1,27.225059902329104,
0.1,0.66,0.1,27.271139178470115,
0.0,0.11,0.3,27.304152545264632,
0.0,0.44,0.3,27.53918308804966,
0.1,1.87,0.1,27.628091948958076,
0.0,0.0,0.9,27.715264615772732,
0.1,1.98,0.1,27.7173828755853,
0.1,0.22,0.1,27.72564301225533,
0.1,1.21,0.1,27.762423946185223,
0.0,0.33,0.3,27.798765106438385,
0.1,1.1,0.1,27.864787847042667,
0.0,0.99,0.3,27.89595903859609,
0.1,0.55,0.1,28.2433476836974,
0.0,1.76,0.3,28.3277454069334,
0.0,0.88,0.3,28.34470186254514,
0.0,1.87,0.3,28.41974885360125,
0.0,0.22,0.4,28.714712711742592,
0.0,1.1,0.3,28.858822776968125,
0.0,1.65,0.3,28.870160409033748,
0.0,1.98,0.3,29.01742608413162,
0.0,1.54,0.3,29.846992954255224,
0.1,0.33,0.0,30.08224635874735,
0.0,0.77,0.3,30.163138421276003,
0.1,0.0,0.3,30.206549204705397,
0.0,1.21,0.3,30.2169022090035,
0.1,0.77,0.0,30.54407943272764,
0.0,0.55,0.3,30.54750136104369,
0.0,1.43,0.3,30.745398192841535,
0.1,1.43,0.0,30.859714272392665,
0.0,0.0,0.8,30.872427983510363,
0.1,1.32,0.0,30.894684171838662,
0.1,0.66,0.0,30.924105469242303,
0.0,1.32,0.3,30.966540008906517,
0.1,1.54,0.0,31.364490707831695,
0.1,0.22,0.0,31.377979168917207,
0.1,0.88,0.0,31.49641697428927,
0.1,1.21,0.0,31.543535070482598,
0.0,0.66,0.3,31.631235556397687,
0.1,1.98,0.0,31.65932093892033,
0.0,0.33,0.2,31.82373349747982,
0.1,1.65,0.0,31.97230881075419,
